LSAT,GPA,Race,resident,college,Year,Gender,admit,Black,Hispanic,Asian,White,MissingRace,URM
146,2.51999855,Asian,1,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
138,3.009998322,Asian,1,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
143,2.369998932,Asian,1,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,3.289999008,Asian,1,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
149,2.279998779,Asian,1,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
145,2.859998703,Asian,1,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
146,3.409999847,Asian,1,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
147,3.309999466,Asian,1,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
138,3.25,Asian,1,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
151,2.88999939,Asian,1,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
140,2.529998779,Asian,1,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
149,2.839998245,Asian,1,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
146,3.419998169,Asian,1,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
145,2.179998398,Asian,1,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
139,3.579999924,Asian,1,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,3.439998627,Asian,1,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
162,3.359998703,Asian,1,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
160,3.599998474,Asian,1,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
133,2.259998322,Asian,1,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
154,3.859998703,Asian,1,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
155,3.879999161,Asian,1,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
154,3.579999924,Asian,1,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
133,3.339998245,Asian,1,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
158,2.75,Asian,1,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
152,3.219999313,Asian,1,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
157,3.01999855,Asian,1,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
150,3.079999924,Asian,1,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
152,3.179998398, ,1,Nevada Las Vegas,2005,0,1,0,0,0,0,1,0
153,3.63999939,Asian,1,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
145,3.219999313,Asian,1,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
149,3.779998779,Asian,1,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
151,3.529998779,Asian,1,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
159,3.219999313,Asian,1,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
152,3.619998932,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
157,2.779998779,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
156,3.859998703,Asian,0,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
153,3.549999237,Asian,0,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
148,2.949998856,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
,3.439998627,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
146,2.779998779,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
157,3.399999619,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
149,2.049999237,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
156,2.699998856,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
166,3.719999313,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
144,3.229999542,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
163,2.049999237,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,3.679998398,Asian,0,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
160,2.209999084,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
144,2.489999771,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
155,3.359998703,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
160,3.429998398,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,3.009998322,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
154,2.26999855,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
157,3.839998245,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
158,3.419998169,Asian,0,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
148,2.75,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
146,2.309999466,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
147,3.919998169,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
149,2.88999939,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
157,3.13999939,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
154,3.609998703,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
164,2.609998703,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
152,2.939998627,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
161,2.859998703,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
142,3.379999161,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
144,2.669998169,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
153,3.559999466,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
149,3.38999939,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
161,3.069999695,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
148,3.259998322,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
153,3.869998932,Asian,0,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
145,2.5,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
149,2.959999084,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
151,3.129999161,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
160,2.859998703,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
149,3.649999619,Asian,0,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
152,2.699998856,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
153,2.949998856,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
160,3.629999161,Asian,0,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
149,3.189998627,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
148,3.169998169,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
153,3.169998169,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
152,3.849998474,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
151,3.469999313,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
150,2.059999466,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
156,3.539999008,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
146,3.13999939,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
147,3.039999008,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
164,2.879999161,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,3.5,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
141,3.849998474,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
158,3.119998932,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
146,1.949999809,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
149,2.959999084,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
153,3.089998245,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
148,3.049999237,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,3,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
152,3.609998703,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,3.319999695,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
155,3.449998856,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
134,,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
160,2.5,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
166,3.209999084,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
141,3.909999847,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
,3.149999619,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
140,2.709999084,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
151,3.619998932,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
154,3.599998474,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
148,2.589998245,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
146,2.819999695,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
152,3.279998779,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
157,3.719999313,Asian,0,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
155,3.239999771,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,2.809999466,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
150,2.829999924,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
152,3.589998245,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
151,2.979999542,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
154,2.649999619,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
154,2.629999161,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
149,3.579999924,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
152,3.739999771,Asian,0,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
149,2.939998627,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
151,2.029998779,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
143,2.63999939,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
146,3.569999695,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
157,2.619998932,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
145,2.699998856,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
139,2.439998627,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
137,2.549999237,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
,,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
154,2.779998779,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
143,3.76999855,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
158,2.409999847,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
147,2.719999313,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
156,3.179998398,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
151,3.329999924,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
155,3.099998474,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
153,3.229999542,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
153,2.699998856,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
147,3.51999855,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,2.429998398,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
143,3.049999237,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
154,,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
153,2.899999619,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
148,3.63999939,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,2.119998932,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
146,2.399999619,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
153,3.309999466,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
145,2.939998627,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
149,,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
136,3.039999008,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
154,2.339998245,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
150,3.25,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
141,3.099998474,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
147,3.179998398,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
150,3.449998856,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
159,3.849998474,Asian,0,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
156,3.26999855,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
152,3.399999619,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
142,3.039999008,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,3.579999924,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
145,3.609998703,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
157,3.169998169,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
145,2.51999855,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
149,3.209999084,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
148,2.479999542,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
150,2.919998169,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
140,3.449998856,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
143,3.979999542,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
158,3.309999466,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
149,2.939998627,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
156,2.649999619,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
149,2.779998779,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
153,3.259998322,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
151,3.26999855,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
150,2.969999313,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,3.229999542,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
149,3.349998474,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
150,2.5,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
143,3.709999084,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
144,3.729999542,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
149,2.989999771,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
144,2.63999939,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
151,2.979999542,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
151,2.949998856,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
157,3.329999924,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
146,3.26999855,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
148,2.849998474,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
157,2.839998245,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
144,3.299999237,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,3.179998398,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
147,3.5,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,3.149999619,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
153,2.88999939,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
151,3.109998703,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
162,3.579999924,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
147,3.359998703,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
151,3.239999771,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
150,3.009998322,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
157,2.689998627,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
156,3.259998322,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
152,3.529998779,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
149,3.839998245,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
158,2.899999619,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
143,1.989999771,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
147,2.939998627,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
156,3.25,Asian,0,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
147,2.129999161,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
148,3.849998474,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
146,3.329999924,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
158,3.76999855,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
153,3.829999924,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
147,3.599998474,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
152,2.989999771,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
143,2.189998627,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
160,3.199998856,Asian,0,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
151,3.339998245,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
155,3.569999695,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
156,3.179998398,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
155,2.959999084,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
150,2.969999313,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
152,3.289999008,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
151,,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
144,2.299999237,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
136,,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
149,3.26999855,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
158,3.669998169,Asian,0,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
156,3.059999466,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
150,3.109998703,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
156,2.129999161,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
148,1.859999657,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
150,2.179998398,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
135,2.709999084,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
149,2.849998474,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
158,2.589998245,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,3.049999237,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
157,3.25,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
147,2.879999161,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
139,3.149999619,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
147,2.779998779,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,3.149999619,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
147,3.119998932,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
157,2.839998245,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
153,3.069999695,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
143,2.309999466,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,3.25,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
148,3.199998856,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
169,3.029998779,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
140,3.649999619,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
145,3.279998779,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
149,3.239999771,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
154,3.189998627,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
149,3.419998169,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
149,2.579999924,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
145,3.709999084,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
154,3.009998322,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
146,3.109998703,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
145,3.429998398,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
142,3.359998703,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
143,3.599998474,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
151,3.209999084,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
157,2.529998779,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
151,2.75,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
162,3.619998932,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
150,2.929998398,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
159,3.63999939,Asian,0,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
144,2.929998398,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
151,2.939998627,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
150,3.149999619,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
146,3.529998779,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
144,3.229999542,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
153,2.909999847,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
160,2.039999008,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
149,,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
157,2.199998856,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
149,3.329999924,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
159,2.449998856,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
159,3.099998474,Asian,0,Nevada Las Vegas,2005,0,1,0,0,1,0,0,0
148,2.709999084,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
170,2.819999695,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
161,2.949998856,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
152,3.299999237,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
153,3.649999619,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
148,2.669998169,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
148,3.299999237,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
157,3.199998856,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
152,2.63999939,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
147,3.399999619,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
153,2.539999008,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
169,2.659999847,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
155,2.809999466,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
148,3.419998169,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
161,2.25,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
150,2.579999924,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
153,2.899999619,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
142,3.039999008,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
146,2.649999619,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
155,2.799999237,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
166,2.649999619,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
154,3.589998245,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
152,3.089998245,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
146,2.949998856,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
154,2.859998703,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
154,3.259998322,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
159,2.719999313,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
151,3.429998398,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
153,3.099998474,Asian,0,Nevada Las Vegas,2005,0,0,0,0,1,0,0,0
147,3.149999619,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
157,3.349998474,Asian,0,Nevada Las Vegas,2005,1,1,0,0,1,0,0,0
148,2.939998627,Asian,0,Nevada Las Vegas,2005,1,0,0,0,1,0,0,0
,,Black,1,Nevada Las Vegas,2005,0,0,1,0,0,0,0,1
130,1.989999771,Black,1,Nevada Las Vegas,2005,0,0,1,0,0,0,0,1
147,3.129999161,Black,1,Nevada Las Vegas,2005,0,0,1,0,0,0,0,1
144,3.189998627,Black,1,Nevada Las Vegas,2005,1,0,1,0,0,0,0,1
137,2.729999542,Black,1,Nevada Las Vegas,2005,0,0,1,0,0,0,0,1
142,2.88999939,Black,1,Nevada Las Vegas,2005,0,0,1,0,0,0,0,1
141,2.429998398,Black,1,Nevada Las Vegas,2005,0,0,1,0,0,0,0,1
142,2.839998245,Black,1,Nevada Las Vegas,2005,1,0,1,0,0,0,0,1
138,2.849998474,Black,1,Nevada Las Vegas,2005,0,0,1,0,0,0,0,1
